gender,age,education_years,income_level,financial_literacy,numerical_reasoning,risk_preference,social_capital,consistency_score,response_time,answer_changes,session_duration,mobile_usage_score,skipped_questions,expenses,psychometric_score,credit_score,repayment_status
Male,46,5,40925,94,41,42,49,51,227.7338024982388,5,12.623384147197491,87,0,21807,61.8,615,0
Male,47,15,27247,48,34,7,49,24,238.64220078031107,4,10.356915938421066,64,4,17242,44.35,503,0
Female,19,14,22340,24,66,89,24,36,179.8829421436426,4,17.818700558628926,92,4,8995,35.6,410,0
Male,26,8,90778,86,90,40,23,43,125.21771291828802,2,19.410983926054282,98,0,73770,66.35,690,1
Female,19,10,27522,94,100,24,70,25,218.62591201888733,0,16.819073017614997,68,1,13787,76.3,651,1
Female,46,14,49594,72,88,6,28,47,219.03609260893896,5,18.44300576295457,71,4,35748,66.6,580,0
Female,50,11,82631,83,71,85,74,39,68.87296660721816,2,18.311459863530807,69,4,52557,63.05,615,0
Male,27,11,51335,54,58,60,52,99,195.0771713623254,5,10.11208288011705,77,3,47264,62.3,562,0
Male,51,12,93961,31,21,32,50,38,223.86190389065405,5,11.668754824392812,34,1,90795,36.45,473,0
Male,25,14,39723,66,64,68,73,27,219.7039353757585,4,8.161259147093443,20,1,35351,55.35,552,0
Male,54,12,80740,74,43,37,80,37,181.36672348502722,0,24.69235227757757,93,3,53310,58.65,659,1
Female,50,12,9991,88,80,11,85,56,147.47166707889932,1,11.590840595244119,93,1,6314,79.25,650,1
Female,23,12,41833,57,84,43,39,80,195.349852864227,3,21.849975099948033,88,0,26350,65.65,634,0
Female,57,16,21067,48,72,52,95,64,143.23116827874333,0,21.280989413951822,78,4,14774,64.25,601,0
Male,36,12,18763,31,40,13,80,57,104.2468138833,5,19.985195740116467,61,2,14919,51.4,533,0
Female,49,10,56955,38,86,70,55,21,91.7876987426402,4,15.645718932826362,100,0,31855,48.35,595,0
Male,44,13,49863,28,20,91,39,74,148.13144493226486,1,17.92572253603652,32,3,44160,34.95,408,0
Female,18,7,22408,48,78,51,64,34,131.19097610279488,0,11.167700204275143,87,3,22969,55.2,463,0
Male,50,10,30176,22,66,51,65,78,144.89905360676653,6,9.803725935297813,39,3,10686,53.35,606,0
Male,57,9,40097,49,37,45,37,94,92.1393817074458,3,13.979945365839928,56,2,12723,53.8,632,0
Female,49,12,56850,77,52,79,89,24,158.1166242953327,5,22.03495212559847,98,0,47779,56.35,600,0
Female,22,8,58846,72,34,40,93,39,172.41488395124506,4,17.588446514834587,69,2,48060,57.85,585,0
Female,34,8,40794,23,43,1,37,31,201.36977873649465,2,20.98565347442127,54,4,27197,39.3,434,0
Female,25,17,68324,76,55,48,83,76,157.99748453258667,5,23.135520276195862,42,3,65767,69.4,585,0
Male,59,14,94767,73,79,94,53,100,191.21416047340165,3,17.52912110106851,98,2,85246,70.2,612,0
Female,51,15,63486,47,53,99,98,87,73.87706519334661,3,14.243782705633427,34,4,68141,59.55,449,0
Female,26,14,6011,35,70,77,22,38,64.21253895250331,3,22.54652628425873,47,4,5822,41.2,464,0
Female,40,17,28427,32,59,27,91,46,75.92821808066012,6,11.903715058936932,31,4,10390,54.5,595,0
Male,52,9,43392,91,41,31,30,72,209.25302436352828,6,8.421011062833417,51,3,27459,63.35,570,0
Male,24,15,63990,75,35,91,65,61,151.22997718744483,6,8.861448277873292,24,1,37445,54.1,555,0
Female,32,17,55852,72,61,75,61,64,131.06304630593377,7,17.89803613120911,76,4,54065,61.3,566,0
Male,37,17,20229,67,35,76,36,97,192.43188475602463,6,23.169734741292757,50,1,9882,56.05,577,0
Female,42,10,83780,44,24,21,66,87,64.81558310543386,3,17.592708564230833,50,4,32504,54.4,673,1
Male,20,15,87138,85,25,41,49,87,41.24159274597626,1,14.956298001976627,47,2,31582,62.4,717,1
Male,41,8,94998,49,61,28,62,43,102.19296197469433,5,17.81016610867239,96,4,71208,55.05,639,0
Male,51,6,30302,22,49,93,27,55,89.77886681001829,5,19.408753059747454,59,3,16506,34.6,401,0
Male,39,16,28536,42,51,78,59,94,101.46616595364094,0,20.894486978104023,72,3,12882,55.2,593,0
Female,28,16,92746,48,72,67,90,24,234.71386942530086,7,13.904148472178644,47,1,95305,54.0,521,0
Female,25,6,10585,60,38,32,39,46,153.54914855921876,6,14.577188534872587,55,1,3302,49.35,611,0
Female,56,16,54130,30,70,45,95,56,157.8223809326683,3,8.401875547683538,96,0,35345,57.45,623,0
Male,52,7,66957,40,47,8,47,46,171.133857559252,3,19.04367194232178,55,2,46097,49.2,573,0
Female,55,6,62210,43,66,37,47,95,119.54509309984552,4,21.20444085988262,70,0,45488,61.75,629,0
Female,25,5,87731,84,91,79,78,66,235.79518328396074,2,16.685389796814555,100,4,79713,74.95,674,1
Female,54,12,85373,20,20,25,81,83,234.65228426916852,4,14.401355443174825,60,1,26047,47.25,683,1
Male,44,16,10456,73,87,42,99,25,193.84906256103653,0,13.663580191519875,72,3,5116,69.3,625,0
Male,45,9,58861,91,76,52,93,95,82.33843359282996,1,18.96565118065289,78,2,54455,84.05,681,1
Male,57,14,42289,53,41,26,73,75,216.039365845833,7,13.622744989351084,82,3,24164,59.5,573,0
Female,51,5,14775,99,77,10,26,33,60.18397671367029,2,18.184352544638973,97,1,11239,68.45,608,0
Female,49,17,69881,87,32,25,87,41,165.97896510397214,5,23.758439145032874,98,0,36752,62.85,662,1
Female,32,13,19099,48,58,77,43,74,131.44302831216703,4,13.62047517197015,68,2,7011,52.45,615,0
Male,34,12,46842,22,46,56,60,94,47.84313461206689,4,9.161251770242995,79,1,23498,50.3,590,0
Male,50,8,62163,30,58,0,73,71,220.78140204695598,5,22.85818774066435,50,3,59641,58.65,550,0
Female,33,12,87351,27,91,10,33,75,232.21856890433216,1,12.650376143804676,22,4,50003,59.8,635,0
Male,46,17,82762,81,31,29,63,96,221.47890703312703,5,24.805632100137895,58,4,61174,67.8,640,0
Male,26,16,79675,52,43,87,68,25,78.49335967123204,1,22.282074022804444,57,4,24736,42.85,628,0
Male,50,17,49867,27,37,3,82,39,106.59638025465841,5,15.257229073206629,59,0,35787,47.15,576,0
Male,46,14,14859,44,34,85,100,73,231.14658878303374,2,18.67933151085633,49,3,13070,52.8,474,0
Female,30,11,60700,45,79,71,64,21,61.28478881741731,3,12.718169890720285,91,2,46466,49.95,586,0
Male,38,15,7539,45,35,79,91,94,156.6609487042793,6,9.430909015840726,43,1,2398,56.8,622,0
Male,38,15,83735,36,93,32,96,91,137.10449712266043,7,16.938667072021396,40,4,26538,73.45,718,1
Male,22,11,38158,48,66,32,26,49,70.37972608063173,7,15.219404725664138,83,4,38528,51.4,435,0
Male,27,5,70618,62,43,73,22,73,217.3154985558932,1,24.488607212218792,70,0,33301,49.95,633,0
Female,23,10,55154,92,64,65,66,23,66.83088594991851,6,18.15670438227835,47,4,46680,61.6,574,0
Female,30,17,62824,97,38,3,80,90,158.54139216391235,6,20.70150559071722,71,0,20428,78.3,740,1
Male,18,8,17281,24,60,86,90,66,103.63617646860816,4,10.29914693352673,27,0,9398,50.3,527,0
Male,37,14,20120,69,50,50,49,38,123.59622803538929,6,20.302318490064792,92,0,11266,53.15,585,0
Male,25,14,14946,75,35,26,24,61,82.27192284580998,6,8.95764326375104,56,4,14674,54.45,487,0
Male,27,14,81427,82,42,32,91,61,164.93381307976256,4,18.422003133902404,77,4,76834,67.75,637,0
Male,26,15,90176,76,97,96,26,70,237.7354969851318,3,22.255303362298843,97,2,87072,65.35,602,0
Male,58,16,31111,64,42,83,58,22,206.7086195348485,3,16.212105073786958,71,0,32773,44.5,395,0
Female,20,6,57396,56,60,76,21,56,176.64117131531984,1,11.656395742529144,39,1,34305,48.55,580,0
Male,28,14,38290,91,37,74,62,41,191.27625612784038,7,15.542930383633717,31,3,18160,56.65,563,0
Female,29,11,39462,98,55,82,31,52,207.8573356509061,3,22.299057095843516,27,0,35106,60.0,528,0
Female,27,13,89172,55,31,31,47,68,134.50941901235154,6,20.144674297927796,47,1,32690,51.8,708,1
Male,42,17,9837,52,94,66,38,73,153.40884115523178,4,18.292541603746685,39,0,10643,62.8,477,0
Female,42,9,16801,25,88,76,47,81,219.09655106378392,1,19.795203624918344,54,4,15054,55.15,514,0
Female,28,12,28710,95,70,27,95,54,179.18946682009158,6,22.18133479153057,42,4,15160,78.35,619,0
Female,53,9,45916,90,51,85,89,48,67.20464107756995,2,10.581673046210156,46,2,42831,64.2,552,0
Female,56,11,18065,64,90,56,38,85,195.90715210564338,6,22.312709767741104,89,2,18592,68.8,486,0
Female,43,11,67546,26,55,18,83,69,44.54126337737344,0,21.711977429929377,81,0,28495,56.0,651,1
Female,31,13,50474,84,59,30,28,33,209.50539865840997,1,16.117296097637123,77,4,41820,57.75,566,0
Male,56,7,98766,43,89,83,60,67,197.6598644568753,5,14.84895929289831,51,0,40943,59.25,654,1
Female,57,5,41388,64,57,52,69,63,206.14919710117698,2,23.853495384742978,65,1,31235,61.2,603,0
Female,18,6,81167,80,73,87,29,91,44.71850920599306,7,21.930104281518403,38,0,36199,66.1,643,0
Female,21,16,79667,38,23,31,93,20,234.4897668244679,4,24.807323045806612,28,2,56427,42.0,579,0
Male,47,10,84843,51,65,8,73,47,162.8264055466323,1,18.909812456153563,84,3,59298,61.1,657,1
Female,29,14,8709,49,82,50,29,22,200.00967863674066,1,8.535947486625352,25,1,4692,48.95,559,0
Male,52,14,53754,84,93,82,26,90,153.31182067420815,1,10.616045399902458,56,2,18457,72.15,677,1
Female,30,16,91257,51,69,22,51,67,107.94986323495455,3,21.945332275430303,99,4,84924,61.4,628,0
Male,48,17,10094,76,49,24,73,51,99.2296734747062,3,18.86286608871329,94,0,6866,63.8,604,0
Male,55,13,14415,39,92,96,89,28,53.98679150315405,4,11.366804815437789,64,2,12153,54.05,494,0
Female,40,7,53846,49,35,45,82,76,148.50298865404287,7,8.202957685284083,41,2,53769,56.45,555,0
Female,21,14,84066,78,71,43,53,65,68.7178310419317,7,12.469080108439613,96,4,42404,67.8,661,1
Male,33,6,12472,81,23,65,62,77,153.503476921897,2,10.338576359244612,62,3,9515,58.25,557,0
Female,24,15,68730,86,45,66,24,75,164.9832443898518,7,22.89592603209476,64,4,65691,59.05,551,0
Male,39,5,41131,50,48,27,38,34,128.41613959377545,1,23.007353645427482,92,0,43036,46.8,488,0
Male,46,6,89943,85,30,100,73,80,71.26496806285613,0,22.31967950316652,74,4,31910,59.95,682,1
Male,28,7,88737,73,43,98,33,35,126.5414753398944,6,9.608313705842262,89,0,37227,44.8,627,0
Male,50,11,32948,29,70,77,29,65,215.73439484939186,6,10.295745724550429,53,4,13096,45.85,579,0
Male,46,6,51908,57,61,23,68,90,131.60955854207305,0,10.303853817695824,78,3,20011,68.25,712,1
Female,56,17,54835,50,58,55,30,54,108.54589162874531,6,12.393076322894872,75,0,56881,49.3,470,0
Male,29,9,28115,48,26,49,50,85,165.95279165565714,6,9.239042702470098,74,0,22828,50.5,549,0
Male,24,6,32961,44,37,100,85,76,163.77245316202328,0,24.68661070206906,99,2,32989,50.4,435,0
Female,56,11,52083,51,22,2,29,53,58.1232996219769,6,22.537650304183067,97,4,33555,45.55,547,0
Male,59,14,64417,36,82,22,40,50,87.29811368339875,3,9.176194648242351,70,2,65312,55.1,507,0
Female,43,12,57062,64,39,33,20,31,138.88093946247068,4,10.442458279317556,61,1,46171,44.85,554,0
Female,57,12,52182,68,92,8,65,84,113.26621455831015,1,12.459389545070117,87,0,48950,79.15,665,1
Female,26,17,7017,37,93,81,94,66,103.9913823120678,4,21.17524240583088,35,3,5349,63.55,522,0
Male,58,12,9223,94,89,58,93,84,129.1427412743656,3,20.13966542863389,43,3,4971,85.4,670,1
Male,51,14,66852,71,36,65,39,20,98.06281828489963,7,18.718514834630902,52,0,50269,43.65,573,0
Male,30,13,55509,39,98,21,40,98,109.49434083145583,1,23.507303709883512,53,2,48924,69.7,623,0
Female,53,5,28075,81,78,34,56,86,194.72595860002346,7,8.616881755342291,96,0,23433,76.0,616,0
Male,42,16,11531,32,73,30,33,33,142.04619801619373,1,10.741914936307325,61,1,7756,46.4,549,0
Female,41,5,9666,62,32,89,77,73,214.571178876466,5,11.226882162541868,52,1,3064,53.85,575,0
Male,34,14,94317,40,61,77,76,29,229.71205142350976,4,9.014010573861832,55,1,72001,46.75,602,0
Female,19,6,49023,25,63,47,76,86,224.41546022458874,0,18.510889946047712,35,0,51008,57.15,490,0
Male,30,15,40236,90,99,52,88,69,90.7422185293334,0,11.56489097251786,57,4,41861,83.55,560,0
Male,48,10,45059,72,86,91,89,55,134.5771859633698,5,16.204819720642384,21,2,44535,68.35,559,0
Male,46,5,45023,71,91,74,43,30,147.0104365830261,2,19.652375020544692,21,3,35815,59.1,579,0
Female,45,9,9236,88,39,31,99,22,210.4381509408328,2,18.122051385686877,73,4,6534,62.3,563,0
Female,44,9,72475,28,66,84,79,58,151.80413375010536,4,12.932271908782035,32,0,23077,49.95,658,1
Male,32,8,41624,93,43,86,42,29,90.5430981143685,6,15.041001581282323,29,2,24153,52.15,535,0
Male,48,15,37818,65,70,87,66,70,149.5078227639342,5,13.77700092913739,87,0,37171,62.2,565,0
Female,57,9,86462,94,37,11,57,51,48.856898848697355,1,22.4918709322542,48,3,36903,65.1,687,1
Female,32,16,98088,90,42,61,99,71,206.82747409555597,3,15.138848797949944,33,0,92766,70.45,668,1
Female,50,5,35100,49,20,2,71,91,153.19987489424133,3,9.048369410148357,56,0,18147,58.35,612,0
Male,37,15,71896,62,85,5,32,66,170.34344190309304,2,18.529096085518955,63,4,53043,67.35,656,1
Female,59,15,49696,78,24,11,27,32,80.18782598966537,2,11.360589035723958,47,0,26528,48.75,595,0
Male,29,10,82530,57,37,52,51,86,151.62689536877878,3,13.756725565664265,93,3,42831,56.0,654,1
Female,54,11,29941,53,99,19,36,72,146.12737806890715,5,13.570882612916163,46,4,29880,68.55,552,0
Male,26,12,98067,65,93,5,24,72,163.92618945129954,0,9.23121087025089,82,0,83645,70.25,697,1
Female,40,6,64347,51,54,83,91,34,209.48401025357157,4,24.16609197751794,20,0,30389,50.95,563,0
Female,25,11,81629,35,44,13,69,72,192.90769211501316,2,17.300101643696713,22,1,55691,54.95,627,0
Female,49,10,38025,58,43,55,31,61,149.37488181326995,2,10.656247973062953,31,1,27000,49.5,571,0
Female,31,13,16651,20,32,40,63,48,218.68061746774154,3,17.447848651205916,81,4,14713,39.05,385,0
Female,44,12,95380,76,40,48,96,66,111.68366964195715,0,15.676782110155964,45,3,80512,65.6,674,1
Male,42,15,88254,39,58,64,87,49,138.51016401473956,7,13.862767673295515,38,0,74049,52.65,637,0
Female,30,8,54823,61,53,83,78,33,169.88680073029568,3,16.032013536083298,71,2,33142,51.55,550,0
Female,38,17,53122,91,38,85,29,98,128.15333793361685,6,19.383528559614575,41,4,25767,62.25,568,0
Female,48,13,18589,53,47,94,67,78,112.28364274329199,6,11.391877894725248,56,4,13052,53.9,503,0
Male,54,5,44768,69,30,30,47,83,62.478850339209934,7,17.14397333780805,50,0,40470,58.85,572,0
Female,22,15,69986,30,68,27,24,63,167.17989555165207,2,21.820830353650184,48,4,71272,49.5,455,0
Male,30,10,90558,62,54,11,63,33,78.52127306184659,5,11.78235604509741,47,2,80310,57.05,626,0
Female,45,12,5234,29,95,15,50,44,67.65099525702574,3,16.76403067652374,56,4,3224,57.25,552,0
Female,42,15,77370,27,76,96,35,63,76.43057847591953,4,24.417469128548014,72,3,82459,45.35,446,0
Male,52,15,20055,91,47,34,42,80,177.69609938108795,7,21.608601407968596,79,2,19919,67.95,557,0
Female,56,8,73743,38,85,43,40,21,67.67184668333144,6,18.081294499682887,86,3,75505,48.55,481,0
Male,24,6,7400,84,84,67,21,100,235.24720236222802,2,20.734930128588896,56,1,3898,72.65,605,0
Male,55,15,80145,74,92,9,42,98,191.70827527962373,2,16.93572982542294,56,1,87064,80.2,620,0
Female,49,6,92009,71,41,97,99,93,118.54694157609315,2,24.77166433012776,66,0,47455,65.3,668,1
Male,20,14,94471,22,70,2,30,62,158.65655041539696,2,10.87605792179885,32,0,40692,50.8,653,1
Female,56,5,59157,72,28,30,92,28,41.525328621053504,7,20.232850611963492,62,4,27786,55.0,571,0
Female,54,9,94410,63,90,51,21,80,208.90638724579526,2,8.101222186210633,68,1,77347,65.45,661,1
Male,39,17,65598,67,55,94,32,86,94.24231380597413,1,10.136815720272825,53,4,40705,56.45,569,0
Male,25,10,30015,73,73,64,64,43,54.37674097165507,1,20.270807294991098,40,4,12860,61.95,586,0
Male,34,8,84720,35,57,4,91,84,191.6237801037593,3,20.90890745458062,91,3,76093,64.8,637,0
Male,44,8,71186,49,85,4,29,57,105.91633252893922,7,8.669761764040901,81,2,29318,61.3,659,1
Female,50,9,69430,47,62,65,100,89,153.50823164063874,5,13.675591329352915,81,3,24855,65.9,673,1
Female,34,9,54185,35,24,14,40,24,208.80630986038108,1,10.009240485577886,92,3,53419,35.9,434,0
Male,59,13,97864,70,100,64,20,87,195.186272131889,2,23.13244842888858,44,3,71772,70.0,676,1
Female,29,12,67306,52,56,20,35,86,107.36735847336601,7,15.71600370007288,68,2,54542,60.05,584,0
Female,44,13,24416,44,77,100,62,49,213.73931730590803,7,15.52309249674186,31,3,26835,51.55,372,0
Female,25,17,83655,37,82,70,25,81,117.76998289864142,2,22.005758081323734,37,0,89077,54.55,551,0
Female,40,7,78180,45,70,10,95,26,140.00476437783308,7,19.82127153922383,56,4,49413,59.45,622,0
Male,59,7,55262,25,91,89,30,70,162.4917340297802,2,23.678974353711023,46,3,38395,49.85,519,0
Male,46,5,79189,57,62,41,85,51,54.19616418707894,1,23.95721378879246,38,1,27550,61.45,719,1
Female,37,14,84952,63,86,65,68,93,159.43276725739128,1,13.32429944113948,57,2,58675,72.7,702,1
Male,33,17,95433,86,86,93,39,45,155.4834481652768,5,19.022433394716074,70,4,50026,62.85,627,0
Male,34,10,58662,62,84,60,40,62,214.69889498391495,0,17.21042034470414,70,3,53119,62.0,584,0
Male,33,8,72410,25,81,59,55,81,110.73277459736245,2,18.128840486815513,80,2,42713,56.3,648,0
Female,36,15,57191,97,82,13,57,50,88.43773560155918,5,18.630266862322316,88,2,17782,76.85,716,1
Female,25,12,80965,83,49,4,75,42,135.30290525456238,5,9.02032635621253,50,1,70362,66.4,667,1
Female,55,6,17213,99,57,30,30,83,177.46632990714974,6,23.216119776180655,30,2,7989,72.05,608,0
Male,55,15,53987,32,70,47,37,91,152.37884746191338,0,10.384725387705645,93,4,28067,56.15,604,0
Female,46,6,88176,84,57,31,100,74,67.64133439660057,7,15.215349638502218,31,2,31965,76.15,731,1
Female,58,11,64783,57,86,56,64,35,109.57832595577149,5,12.965343618387108,90,3,59859,59.6,585,0
Male,53,17,66353,83,96,33,45,28,52.757152686465176,0,17.41371836640429,67,0,32940,67.95,686,1
Female,43,9,20802,33,67,73,78,23,187.86526270133237,5,24.34530521959869,47,2,18934,45.65,507,0
Female,48,17,86658,36,31,94,25,58,216.58966456627888,5,15.011218698271993,35,4,27688,34.5,482,0
Male,29,5,65646,96,39,26,62,63,49.134600976187386,6,18.2541422686898,40,3,53553,67.85,609,0
Male,34,11,92189,32,91,81,71,60,145.0854982105103,0,10.399442018278037,47,2,36542,56.9,669,1
Male,32,11,48671,92,21,4,81,32,153.19600667503622,5,15.871314173839545,63,2,31030,61.0,590,0
Female,26,14,94637,25,94,16,36,95,127.76557620028986,2,23.568337378658626,45,3,51843,63.8,667,1
Female,56,10,71945,25,74,74,96,92,140.54674715355964,1,23.85102224327909,68,2,66499,61.4,626,0
Female,59,8,48388,56,25,68,65,31,182.07134669910712,2,17.289304208135672,63,3,45218,42.2,536,0
Male,29,16,39600,76,81,55,60,43,136.74512806426537,7,21.06602219686336,51,1,38867,65.15,593,0
Male,49,17,88944,72,68,37,32,67,223.9304267903124,1,8.05470095136699,58,0,27800,63.1,731,1
Female,42,12,65690,65,73,53,25,96,148.17475953620186,6,17.035592754368302,61,2,64362,65.4,604,0
Female,56,16,10736,97,29,47,52,51,54.35933191347152,5,20.451978028495354,80,1,5297,59.65,586,0
Male,35,15,75529,23,43,100,23,57,230.66493212623666,2,13.607743664669533,93,3,73117,32.5,412,0
Male,32,6,48871,53,48,84,97,97,69.36214033827756,7,23.319649980670228,20,0,47359,63.45,545,0
Male,49,6,52165,85,25,87,69,85,196.89198000309565,6,21.253672130199405,47,2,24960,60.4,561,0
Male,23,6,61786,82,77,93,67,73,145.38113729436037,4,21.084854136812258,68,1,30693,69.2,631,0
Female,52,7,36247,80,97,79,46,40,188.17849085383418,6,8.360971766089122,83,3,15572,65.25,615,0
Male,51,10,33821,100,76,48,25,50,142.6859768362728,4,11.125992622784025,20,2,14980,67.95,612,0
Female,55,5,8213,61,22,40,77,83,51.79404006652154,2,20.131312850373227,55,1,8737,57.95,459,0
Female,22,15,34495,97,43,21,82,71,114.98518593790942,2,17.549253960403785,42,0,20966,74.25,657,1
Female,35,6,76744,83,38,56,20,54,164.1371964081052,6,17.83389382622164,75,0,25466,52.6,698,1
Male,33,14,14644,36,28,65,47,35,165.77644370653553,2,8.251773246278312,33,1,8251,35.35,435,0
Male,25,6,11453,80,49,18,48,59,234.6088884367582,4,15.514918080607679,91,0,3881,63.45,648,0
Male,42,16,81629,49,96,100,47,57,161.26493967471058,6,21.36940074360097,55,0,88585,57.15,511,0
Male,49,5,16263,62,63,1,93,76,97.28782627919355,6,19.280488646944683,79,1,13531,73.4,595,0
Female,43,7,61480,26,72,74,87,22,48.68509801636517,6,17.73127792972312,83,3,43643,45.85,541,0
Male,39,14,70841,92,87,32,60,56,197.68304022277297,6,19.84216489116954,70,4,27631,76.35,714,1
Male,48,11,37021,65,79,72,74,21,217.8580912929046,2,22.466722849465725,26,2,18995,57.35,582,0
Female,27,17,22958,42,42,58,51,22,162.72760807441736,7,22.44202722512594,77,0,21043,39.35,425,0
Male,29,5,71408,55,80,88,88,66,136.47538720412294,3,15.752408765206258,93,3,72946,64.1,506,0
Female,45,11,46128,33,26,5,41,46,212.19730354383495,3,13.23251934377599,36,3,44115,41.25,502,0
Female,23,9,92498,39,63,10,76,82,88.07121580727596,3,14.228430558054935,40,4,77227,64.25,632,0
Female,37,13,47563,75,74,26,41,57,119.74641672489555,2,16.863435808408624,95,1,34923,65.95,638,0
Female,22,6,22414,100,94,71,85,63,141.53131084401818,5,9.519238207170218,71,0,15056,81.75,698,1
Female,40,5,80462,51,58,44,60,27,49.87452337617718,7,18.04686559991676,20,2,34268,49.8,610,0
Female,26,13,60883,44,78,30,62,42,177.71579903064645,0,15.70538431303283,32,0,24024,57.4,676,1
Female,46,12,42210,68,24,90,53,25,77.71197323614857,0,20.90184814770089,71,2,39930,40.35,491,0
Female,33,14,20290,76,61,62,21,44,106.63063699744356,6,12.657005889301551,78,2,18902,53.8,514,0
Male,39,10,8667,46,33,43,78,78,122.89856278058754,7,9.127205927897142,71,4,2723,55.05,608,0
Male,25,9,22660,46,46,40,55,76,167.70206592288952,1,23.20768732514246,69,2,16226,54.75,563,0
